Distance ,Temperature,Red,Green,Blue,Intensity,Lightsetting,Light,Type,Volume
5,22.06,159,155,127,152.9881,Med,95,Lime,375
5,22.06,159,155,127,152.9881,Med,92,Lime,375
5,22.06,159,155,127,152.9881,Med,96,Lime,375
5,22.06,159,155,127,152.9881,Med,98,Lime,375
5,22.06,159,155,126,152.8741,Med,97,Lime,375
5,22.06,159,155,127,152.9881,Med,95,Lime,375
5,22.06,159,155,127,152.9881,Med,96,Lime,375
5,22.06,159,155,127,152.9881,Med,97,Lime,375
5,22.06,159,156,127,153.5751,Med,97,Lime,375
5,22.06,159,155,127,152.9881,Med,98,Lime,375
5,22.06,159,155,127,152.9881,Med,100,Lime,375
5,22.06,159,155,127,152.9881,Med,92,Lime,375
5,22.06,159,155,127,152.9881,Med,96,Lime,375
5,22.06,159,155,126,152.8741,Med,97,Lime,375
5,22.06,159,155,127,152.9881,Med,96,Lime,375
5,22.06,159,155,126,152.8741,Med,98,Lime,375
5,22.06,159,155,127,152.9881,Med,95,Lime,375
5,22.06,159,155,127,152.9881,Med,95,Lime,375
5,22.06,159,155,127,152.9881,Med,97,Lime,375
5,22.06,159,155,127,152.9881,Med,92,Lime,375
5,22.06,159,155,127,152.9881,Med,92,Lime,375
5,22.06,159,155,127,152.9881,Med,98,Lime,375
5,22.06,159,155,126,152.8741,Med,96,Lime,375
5,22.06,159,155,127,152.9881,Med,95,Lime,375
5,22.06,159,155,127,152.9881,Med,95,Lime,375
5,22.06,159,155,127,152.9881,Med,96,Lime,375
5,22.06,159,155,127,152.9881,Med,95,Lime,375
5,22.06,159,155,127,152.9881,Med,95,Lime,375
5,22.06,159,155,127,152.9881,Med,95,Lime,375
5,22.06,159,156,127,153.5751,Med,92,Lime,375
5,22.06,159,155,127,152.9881,Med,98,Lime,375
5,22.06,159,155,127,152.9881,Med,97,Lime,375
5,22.06,159,155,127,152.9881,Med,97,Lime,375
5,22.06,159,155,127,152.9881,Med,96,Lime,375
5,22.06,159,155,127,152.9881,Med,97,Lime,375
5,22.06,159,156,127,153.5751,Med,96,Lime,375
5,22.06,159,156,127,153.5751,Med,97,Lime,375
5,22.06,159,156,127,153.5751,Med,95,Lime,375
5,22.06,160,156,127,153.874,Med,94,Lime,375
5,22.06,160,156,127,153.874,Med,96,Lime,375
5,22.06,160,156,127,153.874,Med,99,Lime,375
5,22.06,160,156,127,153.874,Med,99,Lime,375
5,22.06,159,156,127,153.5751,Med,96,Lime,375
5,22.06,159,156,127,153.5751,Med,97,Lime,375
5,22.06,159,156,127,153.5751,Med,96,Lime,375
5,22.06,159,156,127,153.5751,Med,98,Lime,375
5,22.06,159,156,127,153.5751,Med,95,Lime,375
5,22.06,159,156,127,153.5751,Med,96,Lime,375
5,22.06,159,156,127,153.5751,Med,96,Lime,375
5,22.06,159,156,127,153.5751,Med,98,Lime,375
5,22.06,159,156,127,153.5751,Med,98,Lime,375
5,22.06,159,156,127,153.5751,Med,97,Lime,375
5,22.06,159,156,127,153.5751,Med,97,Lime,375
5,22.06,159,156,127,153.5751,Med,98,Lime,375
5,22.06,159,156,127,153.5751,Med,97,Lime,375
5,22.06,159,156,127,153.5751,Med,98,Lime,375
5,22.06,160,156,127,153.874,Med,94,Lime,375
5,22.06,159,156,127,153.5751,Med,92,Lime,375
5,22.06,159,156,127,153.5751,Med,98,Lime,375
5,22.06,159,156,127,153.5751,Med,100,Lime,375
5,22.06,159,156,127,153.5751,Med,98,Lime,375
5,22.06,159,156,127,153.5751,Med,97,Lime,375
5,22.06,159,156,127,153.5751,Med,98,Lime,375
5,22.06,159,156,127,153.5751,Med,95,Lime,375
5,22.13,159,156,127,153.5751,Med,98,Lime,375
5,22.13,159,156,127,153.5751,Med,95,Lime,375
5,22.13,159,156,127,153.5751,Med,102,Lime,375
5,22.06,159,156,127,153.5751,Med,96,Lime,375
5,22.06,160,156,127,153.874,Med,97,Lime,375
5,22.06,159,156,127,153.5751,Med,98,Lime,375
5,22.06,159,156,127,153.5751,Med,97,Lime,375
5,22.06,159,156,127,153.5751,Med,101,Lime,375
5,22.06,159,156,127,153.5751,Med,98,Lime,375
5,22.13,160,156,127,153.874,Med,97,Lime,375
5,22.13,160,156,127,153.874,Med,99,Lime,375
5,22.13,160,156,128,153.988,Med,94,Lime,375
5,22.06,161,157,128,154.8739,Med,96,Lime,375
5,22.06,161,157,129,154.9879,Med,98,Lime,375
5,22.06,161,157,129,154.9879,Med,100,Lime,375
5,22.06,161,157,129,154.9879,Med,98,Lime,375
5,22.06,161,157,128,154.8739,Med,98,Lime,375
5,22.06,160,156,128,153.988,Med,99,Lime,375
5,22.06,160,156,127,153.874,Med,96,Lime,375
5,22.06,160,156,128,153.988,Med,97,Lime,375
5,22.06,160,156,127,153.874,Med,95,Lime,375
5,22.06,160,156,127,153.874,Med,94,Lime,375
5,22.06,160,156,127,153.874,Med,98,Lime,375
5,22.06,160,156,127,153.874,Med,99,Lime,375
5,22.06,160,156,127,153.874,Med,99,Lime,375
5,22.06,160,156,127,153.874,Med,97,Lime,375
5,22.06,160,156,127,153.874,Med,99,Lime,375
5,22.06,160,156,127,153.874,Med,98,Lime,375
5,22.06,160,156,127,153.874,Med,98,Lime,375
5,22.06,160,156,127,153.874,Med,96,Lime,375
5,22.06,160,156,127,153.874,Med,92,Lime,375
5,22.06,160,156,127,153.874,Med,96,Lime,375
5,22.06,160,156,127,153.874,Med,99,Lime,375
5,22.06,160,156,127,153.874,Med,100,Lime,375
5,22.06,160,156,127,153.874,Med,98,Lime,375
5,22.06,160,156,127,153.874,Med,97,Lime,375
5,22.06,160,156,127,153.874,Med,98,Lime,375
5,22.06,160,156,127,153.874,Med,99,Lime,375
5,22.06,160,156,127,153.874,Med,95,Lime,375
5,22.06,160,156,127,153.874,Med,94,Lime,375
5,22.06,160,156,127,153.874,Med,96,Lime,375
5,22.06,160,156,127,153.874,Med,110,Lime,375
5,22.06,160,156,127,153.874,Med,99,Lime,375
5,22.06,160,156,127,153.874,Med,97,Lime,375
5,22.06,160,156,127,153.874,Med,98,Lime,375
5,22.06,160,156,127,153.874,Med,97,Lime,375
5,22.06,160,156,127,153.874,Med,95,Lime,375
5,22.06,160,156,127,153.874,Med,98,Lime,375
5,22.06,159,156,127,153.5751,Med,94,Lime,375
5,22.06,160,156,127,153.874,Med,93,Lime,375
5,22.06,160,156,127,153.874,Med,98,Lime,375
5,22.06,160,156,127,153.874,Med,97,Lime,375
5,22.06,160,156,127,153.874,Med,97,Lime,375
5,22.06,160,156,127,153.874,Med,98,Lime,375
5,22.06,160,156,127,153.874,Med,98,Lime,375
5,22.06,160,156,127,153.874,Med,98,Lime,375
5,22.06,160,156,127,153.874,Med,99,Lime,375
5,22.13,160,156,127,153.874,Med,94,Lime,375
5,22.13,160,156,127,153.874,Med,94,Lime,375
5,22.13,160,156,127,153.874,Med,125,Lime,375
5,22.06,160,156,127,153.874,Med,99,Lime,375
5,22.06,160,156,128,153.988,Med,98,Lime,375
5,22.06,160,156,128,153.988,Med,97,Lime,375
5,22.06,160,156,128,153.988,Med,98,Lime,375
5,22.06,160,156,128,153.988,Med,100,Lime,375
5,22.06,160,156,128,153.988,Med,99,Lime,375
5,22.06,160,157,128,154.575,Med,97,Lime,375
5,22.06,160,157,128,154.575,Med,94,Lime,375
5,22.06,160,157,128,154.575,Med,100,Lime,375
5,22.06,161,157,128,154.8739,Med,99,Lime,375
5,22.06,161,157,128,154.8739,Med,100,Lime,375
5,22.06,160,157,128,154.575,Med,99,Lime,375
5,22.06,160,157,128,154.575,Med,98,Lime,375
5,22.06,161,157,128,154.8739,Med,99,Lime,375
5,22.06,161,157,128,154.8739,Med,98,Lime,375
5,22.06,160,157,128,154.575,Med,99,Lime,375
5,22.06,160,157,128,154.575,Med,95,Lime,375
5,22.06,160,157,128,154.575,Med,95,Lime,375
5,22.06,161,157,128,154.8739,Med,106,Lime,375
5,22.06,161,157,128,154.8739,Med,99,Lime,375
5,22.06,161,157,128,154.8739,Med,97,Lime,375
5,22.06,161,157,128,154.8739,Med,99,Lime,375
5,22.06,160,157,128,154.575,Med,98,Lime,375
5,22.06,160,157,128,154.575,Med,97,Lime,375
5,22.06,160,157,128,154.575,Med,99,Lime,375
5,22.06,160,157,128,154.575,Med,96,Lime,375
5,22.06,160,156,128,153.988,Med,94,Lime,375
5,22.06,160,157,128,154.575,Med,98,Lime,375
5,22.06,160,157,128,154.575,Med,99,Lime,375
5,22.06,161,157,128,154.8739,Med,99,Lime,375
5,22.06,161,157,128,154.8739,Med,98,Lime,375
5,22.06,161,157,128,154.8739,Med,99,Lime,375
5,22.06,161,157,128,154.8739,Med,97,Lime,375
5,22.06,161,157,128,154.8739,Med,100,Lime,375
5,22.06,161,157,128,154.8739,Med,99,Lime,375
5,22.06,161,157,128,154.8739,Med,95,Lime,375
5,22.06,161,157,128,154.8739,Med,97,Lime,375
5,22.06,161,157,128,154.8739,Med,107,Lime,375
5,22.06,161,157,128,154.8739,Med,98,Lime,375
5,22.06,161,157,128,154.8739,Med,98,Lime,375
5,22.06,161,157,128,154.8739,Med,103,Lime,375
5,22.06,161,157,128,154.8739,Med,100,Lime,375
5,22.06,161,157,128,154.8739,Med,99,Lime,375
5,22.06,161,157,128,154.8739,Med,101,Lime,375
5,22.06,161,157,128,154.8739,Med,97,Lime,375
5,22.06,161,157,128,154.8739,Med,97,Lime,375
5,22.06,160,157,128,154.575,Med,97,Lime,375
5,22.06,161,157,128,154.8739,Med,101,Lime,375
5,22.06,161,157,128,154.8739,Med,101,Lime,375
5,22.06,161,157,128,154.8739,Med,99,Lime,375
5,22.06,161,157,128,154.8739,Med,99,Lime,375
5,22.06,161,157,128,154.8739,Med,99,Lime,375
5,22.06,161,157,128,154.8739,Med,99,Lime,375
5,22.06,161,157,128,154.8739,Med,99,Lime,375
5,22.06,161,157,128,154.8739,Med,95,Lime,375
5,22.06,161,157,128,154.8739,Med,95,Lime,375
5,22.06,161,157,128,154.8739,Med,105,Lime,375
5,22.06,161,157,128,154.8739,Med,100,Lime,375
5,22.06,161,157,128,154.8739,Med,99,Lime,375
5,22.06,161,157,128,154.8739,Med,99,Lime,375
5,22.06,161,157,128,154.8739,Med,98,Lime,375
5,22.06,161,157,128,154.8739,Med,100,Lime,375
5,22.06,161,157,128,154.8739,Med,100,Lime,375
5,22.06,161,157,128,154.8739,Med,98,Lime,375
5,22.06,161,157,128,154.8739,Med,97,Lime,375
5,22.06,161,157,128,154.8739,Med,97,Lime,375
5,22.06,161,157,128,154.8739,Med,99,Lime,375
5,22.06,161,157,128,154.8739,Med,102,Lime,375
5,22.06,161,157,128,154.8739,Med,98,Lime,375
5,22.06,161,157,128,154.8739,Med,99,Lime,375
5,22.06,161,157,128,154.8739,Med,99,Lime,375
5,22.06,161,157,128,154.8739,Med,99,Lime,375
5,22.06,161,157,128,154.8739,Med,101,Lime,375
5,22.06,161,157,128,154.8739,Med,99,Lime,375
5,22.06,161,157,128,154.8739,Med,96,Lime,375
5,22.06,161,157,128,154.8739,Med,106,Lime,375
5,22.06,161,157,128,154.8739,Med,98,Lime,375
5,22.06,161,157,128,154.8739,Med,101,Lime,375
5,22.06,161,157,128,154.8739,Med,99,Lime,375
5,22.06,161,157,128,154.8739,Med,99,Lime,375
5,22.06,161,157,128,154.8739,Med,100,Lime,375
5,22.06,161,157,128,154.8739,Med,99,Lime,375
5,22.06,161,157,128,154.8739,Med,99,Lime,375
5,22.06,161,157,128,154.8739,Med,96,Lime,375
5,22.06,161,157,128,154.8739,Med,98,Lime,375
5,22.06,162,158,129,155.8738,Med,101,Lime,375
5,22.06,162,158,129,155.8738,Med,102,Lime,375
5,22.06,161,157,128,154.8739,Med,101,Lime,375
5,22.06,161,157,128,154.8739,Med,98,Lime,375
5,22.06,161,157,128,154.8739,Med,101,Lime,375
5,22.06,161,157,128,154.8739,Med,99,Lime,375
5,22.06,161,157,128,154.8739,Med,101,Lime,375
5,22.06,161,157,128,154.8739,Med,99,Lime,375
5,22.06,161,157,128,154.8739,Med,96,Lime,375
5,22.06,162,158,129,155.8738,Med,100,Lime,375
5,22.06,162,158,129,155.8738,Med,99,Lime,375
5,22.06,162,158,129,155.8738,Med,101,Lime,375
5,22.06,162,158,129,155.8738,Med,101,Lime,375
5,22.06,162,158,129,155.8738,Med,100,Lime,375
5,22.06,162,158,129,155.8738,Med,96,Lime,375
5,22.06,162,158,129,155.8738,Med,99,Lime,375
5,22.06,162,158,129,155.8738,Med,97,Lime,375
5,22.06,162,157,129,155.2868,Med,99,Lime,375
5,22.06,161,157,128,154.8739,Med,109,Lime,375
5,22.06,162,158,129,155.8738,Med,98,Lime,375
5,22.06,162,158,129,155.8738,Med,101,Lime,375
5,22.06,162,158,129,155.8738,Med,100,Lime,375
5,22.06,162,158,129,155.8738,Med,101,Lime,375
5,22.06,162,158,129,155.8738,Med,101,Lime,375
5,22.06,162,158,129,155.8738,Med,101,Lime,375
5,22.06,162,158,129,155.8738,Med,100,Lime,375
5,22.06,162,158,129,155.8738,Med,100,Lime,375
5,22.06,162,158,129,155.8738,Med,102,Lime,375
5,22.06,162,158,129,155.8738,Med,99,Lime,375
5,22.06,162,158,129,155.8738,Med,97,Lime,375
5,22.06,162,158,129,155.8738,Med,102,Lime,375
5,22.06,162,158,129,155.8738,Med,102,Lime,375
5,22.06,162,158,129,155.8738,Med,102,Lime,375
5,22.06,162,158,129,155.8738,Med,100,Lime,375
5,22.06,162,158,129,155.8738,Med,102,Lime,375
5,22.06,162,158,129,155.8738,Med,101,Lime,375
5,22.06,162,158,129,155.8738,Med,98,Lime,375
5,22.06,162,158,129,155.8738,Med,101,Lime,375
5,22.06,162,158,129,155.8738,Med,97,Lime,375
5,22.06,162,158,129,155.8738,Med,97,Lime,375
5,22.06,162,158,129,155.8738,Med,101,Lime,375
5,22.06,162,158,129,155.8738,Med,103,Lime,375
5,22.06,162,158,129,155.8738,Med,102,Lime,375
5,22.06,162,158,129,155.8738,Med,101,Lime,375
5,22.06,162,158,129,155.8738,Med,100,Lime,375
5,22.06,162,158,129,155.8738,Med,101,Lime,375
5,22.06,162,158,129,155.8738,Med,99,Lime,375
5,22.06,162,158,129,155.8738,Med,102,Lime,375
5,22.06,162,158,129,155.8738,Med,99,Lime,375
5,22.06,162,158,129,155.8738,Med,96,Lime,375
5,22.06,162,158,129,155.8738,Med,98,Lime,375
5,22.06,162,158,129,155.8738,Med,102,Lime,375
5,22.06,162,158,129,155.8738,Med,103,Lime,375
5,22.06,163,158,129,156.1727,Med,103,Lime,375
5,22.06,162,158,129,155.8738,Med,101,Lime,375
5,22.06,162,158,129,155.8738,Med,101,Lime,375
5,22.06,162,158,129,155.8738,Med,101,Lime,375
5,22.06,162,158,129,155.8738,Med,102,Lime,375
5,22.06,162,158,129,155.8738,Med,101,Lime,375
5,22.06,162,158,129,155.8738,Med,97,Lime,375
5,22.06,162,158,129,155.8738,Med,99,Lime,375
5,22.06,162,158,129,155.8738,Med,102,Lime,375
5,22.06,162,158,129,155.8738,Med,102,Lime,375
5,22.06,162,158,129,155.8738,Med,100,Lime,375
5,22.06,162,158,129,155.8738,Med,100,Lime,375
5,22.06,162,158,129,155.8738,Med,101,Lime,375
5,22.06,162,158,129,155.8738,Med,102,Lime,375
5,22.06,162,158,129,155.8738,Med,101,Lime,375
5,22.06,162,158,129,155.8738,Med,102,Lime,375
5,22.06,162,158,129,155.8738,Med,97,Lime,375
5,22.06,162,158,129,155.8738,Med,96,Lime,375
5,22.06,162,158,129,155.8738,Med,100,Lime,375
5,22.06,162,158,129,155.8738,Med,102,Lime,375
5,22.06,162,158,129,155.8738,Med,102,Lime,375
5,22,163,158,129,156.1727,Med,101,Lime,375
5,22,163,158,129,156.1727,Med,101,Lime,375
5,22,163,158,129,156.1727,Med,100,Lime,375
5,22,163,158,129,156.1727,Med,101,Lime,375
5,22,163,158,129,156.1727,Med,103,Lime,375
5,22,163,158,129,156.1727,Med,99,Lime,375
5,22.06,163,158,129,156.1727,Med,98,Lime,375
5,22.06,163,158,129,156.1727,Med,102,Lime,375
5,22.06,163,159,130,156.8737,Med,104,Lime,375
5,22.06,163,159,130,156.8737,Med,102,Lime,375
5,22.06,163,159,130,156.8737,Med,102,Lime,375
5,22.06,163,159,130,156.8737,Med,101,Lime,375
5,22.06,163,159,130,156.8737,Med,102,Lime,375
5,22.06,163,158,129,156.1727,Med,102,Lime,375
5,22.06,163,158,129,156.1727,Med,105,Lime,375
5,22,163,158,130,156.2867,Med,99,Lime,375
5,22,163,159,129,156.7597,Med,96,Lime,375
5,22,163,159,130,156.8737,Med,103,Lime,375
5,22,163,159,130,156.8737,Med,104,Lime,375
5,22,163,159,130,156.8737,Med,103,Lime,375
5,22,163,159,130,156.8737,Med,102,Lime,375
5,22,164,159,130,157.1726,Med,96,Lime,375
5,22,164,159,130,157.1726,Med,101,Lime,375
5,22,163,159,130,156.8737,Med,103,Lime,375
5,22,164,159,130,157.1726,Med,102,Lime,375
5,22,163,159,130,156.8737,Med,98,Lime,375
5,22,163,159,130,156.8737,Med,98,Lime,375
5,22,163,159,130,156.8737,Med,102,Lime,375
5,22,163,159,130,156.8737,Med,104,Lime,375
5,22,163,159,130,156.8737,Med,103,Lime,375
5,22,163,159,130,156.8737,Med,102,Lime,375
5,22,163,159,130,156.8737,Med,103,Lime,375
5,22,163,159,130,156.8737,Med,103,Lime,375
5,22,163,159,130,156.8737,Med,104,Lime,375
5,22,164,159,130,157.1726,Med,104,Lime,375
5,22,163,159,130,156.8737,Med,99,Lime,375
5,22,163,159,130,156.8737,Med,100,Lime,375
5,22,163,159,130,156.8737,Med,103,Lime,375
5,22,163,159,130,156.8737,Med,103,Lime,375
5,22,163,159,130,156.8737,Med,103,Lime,375
5,22,164,159,130,157.1726,Med,81,Lime,375
5,22,164,159,130,157.1726,Med,103,Lime,375
5,22.06,164,159,130,157.1726,Med,102,Lime,375
5,22.06,164,159,130,157.1726,Med,103,Lime,375
5,22.06,163,159,130,156.8737,Med,103,Lime,375
5,22,163,159,130,156.8737,Med,98,Lime,375
5,22,163,159,130,156.8737,Med,96,Lime,375
5,22,163,159,130,156.8737,Med,102,Lime,375
5,22.06,163,159,129,156.7597,Med,117,Lime,375
5,22.06,163,159,130,156.8737,Med,103,Lime,375
5,22.06,163,159,130,156.8737,Med,101,Lime,375
5,22,163,159,130,156.8737,Med,103,Lime,375
5,22,164,159,130,157.1726,Med,102,Lime,375
5,22,164,159,130,157.1726,Med,101,Lime,375
5,22,163,159,130,156.8737,Med,104,Lime,375
5,22,164,159,130,157.1726,Med,101,Lime,375
5,22,163,159,130,156.8737,Med,98,Lime,375
5,22,163,159,130,156.8737,Med,100,Lime,375
5,22,163,159,130,156.8737,Med,114,Lime,375
5,22,163,159,130,156.8737,Med,106,Lime,375
5,22,164,159,130,157.1726,Med,103,Lime,375
5,22,164,159,130,157.1726,Med,103,Lime,375
5,22,164,159,130,157.1726,Med,105,Lime,375
5,22,164,160,130,157.7596,Med,104,Lime,375
5,22,164,160,130,157.7596,Med,104,Lime,375
5,22,164,159,130,157.1726,Med,102,Lime,375
5,22,164,159,130,157.1726,Med,100,Lime,375
5,22,164,159,130,157.1726,Med,99,Lime,375
5,22,163,159,130,156.8737,Med,115,Lime,375
5,22,164,159,130,157.1726,Med,105,Lime,375
5,22,164,159,130,157.1726,Med,103,Lime,375
5,22,164,159,130,157.1726,Med,103,Lime,375
5,22,164,160,130,157.7596,Med,103,Lime,375
5,22,164,160,130,157.7596,Med,104,Lime,375
5,22,164,160,131,157.8736,Med,104,Lime,375
5,22,164,160,131,157.8736,Med,103,Lime,375
5,22,164,160,131,157.8736,Med,99,Lime,375
5,22,164,160,130,157.7596,Med,101,Lime,375
5,22,164,159,130,157.1726,Med,111,Lime,375
5,22,164,160,130,157.7596,Med,106,Lime,375
5,22,164,159,130,157.1726,Med,103,Lime,375
5,22,164,159,130,157.1726,Med,82,Lime,375
5,22,164,159,130,157.1726,Med,102,Lime,375
5,22,164,159,130,157.1726,Med,103,Lime,375
5,22,164,159,130,157.1726,Med,104,Lime,375
5,22,164,159,130,157.1726,Med,103,Lime,375
5,22,164,159,130,157.1726,Med,100,Lime,375
5,22,164,159,130,157.1726,Med,98,Lime,375
5,22,164,159,130,157.1726,Med,103,Lime,375
5,22,164,159,130,157.1726,Med,104,Lime,375
5,22,164,159,130,157.1726,Med,102,Lime,375
5,22,164,160,130,157.7596,Med,102,Lime,375
5,22,164,160,130,157.7596,Med,104,Lime,375
5,22,164,160,131,157.8736,Med,103,Lime,375
5,22,164,160,131,157.8736,Med,103,Lime,375
5,22,164,160,131,157.8736,Med,105,Lime,375
5,22,165,160,131,158.1725,Med,101,Lime,375
5,22,164,160,131,157.8736,Med,103,Lime,375
5,22,164,160,131,157.8736,Med,103,Lime,375
5,22,164,160,130,157.7596,Med,105,Lime,375
5,22,164,159,130,157.1726,Med,102,Lime,375
5,22,164,159,130,157.1726,Med,104,Lime,375
5,22,164,159,130,157.1726,Med,103,Lime,375
5,22,164,160,130,157.7596,Med,104,Lime,375
5,22,164,160,130,157.7596,Med,103,Lime,375
5,22,164,160,130,157.7596,Med,103,Lime,375
5,22,164,160,130,157.7596,Med,102,Lime,375
5,22,164,160,131,157.8736,Med,100,Lime,375
5,22,164,160,131,157.8736,Med,98,Lime,375
5,22,164,160,130,157.7596,Med,104,Lime,375
5,22,164,160,131,157.8736,Med,105,Lime,375
5,22,164,160,130,157.7596,Med,104,Lime,375
5,22,164,160,130,157.7596,Med,103,Lime,375
5,22,164,160,130,157.7596,Med,103,Lime,375
5,22,164,160,130,157.7596,Med,103,Lime,375
5,22,164,160,130,157.7596,Med,106,Lime,375
5,22,164,160,130,157.7596,Med,107,Lime,375
5,22,164,160,131,157.8736,Med,100,Lime,375
5,22,164,160,131,157.8736,Med,98,Lime,375
5,22,164,160,131,157.8736,Med,102,Lime,375
5,22,164,160,130,157.7596,Med,102,Lime,375
5,22,164,160,130,157.7596,Med,105,Lime,375
5,22,164,160,130,157.7596,Med,103,Lime,375
5,22,164,159,130,157.1726,Med,103,Lime,375
5,22,164,160,130,157.7596,Med,101,Lime,375
5,22,164,159,130,157.1726,Med,104,Lime,375
5,22,164,159,130,157.1726,Med,103,Lime,375
5,22,164,160,130,157.7596,Med,100,Lime,375
5,22,164,160,130,157.7596,Med,97,Lime,375
5,22,164,160,131,157.8736,Med,107,Lime,375
5,22,164,160,131,157.8736,Med,105,Lime,375
5,22,164,160,131,157.8736,Med,105,Lime,375
5,22,164,160,131,157.8736,Med,102,Lime,375
5,22,164,160,131,157.8736,Med,103,Lime,375
5,22,164,160,131,157.8736,Med,103,Lime,375
5,21.94,164,160,131,157.8736,Med,105,Lime,375
5,21.94,164,160,131,157.8736,Med,106,Lime,375
5,21.94,164,160,131,157.8736,Med,101,Lime,375
5,22,164,160,131,157.8736,Med,102,Lime,375
5,22,164,160,131,157.8736,Med,103,Lime,375
5,22,164,160,131,157.8736,Med,104,Lime,375
5,22,165,160,131,158.1725,Med,105,Lime,375
5,22,164,160,131,157.8736,Med,104,Lime,375
5,22,164,160,131,157.8736,Med,103,Lime,375
5,22,164,160,131,157.8736,Med,103,Lime,375
5,22,164,160,131,157.8736,Med,104,Lime,375
5,22,164,160,131,157.8736,Med,104,Lime,375
5,22,164,160,130,157.7596,Med,104,Lime,375
5,22,164,160,131,157.8736,Med,100,Lime,375
5,22,164,160,130,157.7596,Med,99,Lime,375
5,22,164,160,131,157.8736,Med,103,Lime,375
5,22,164,160,131,157.8736,Med,105,Lime,375
5,22,164,160,131,157.8736,Med,103,Lime,375
5,22,164,160,130,157.7596,Med,103,Lime,375
5,22,164,160,130,157.7596,Med,103,Lime,375
5,22,164,160,130,157.7596,Med,103,Lime,375
5,22,164,160,130,157.7596,Med,103,Lime,375
5,22,164,159,130,157.1726,Med,103,Lime,375
5,22,164,160,130,157.7596,Med,100,Lime,375
5,22,164,160,130,157.7596,Med,98,Lime,375
5,22,164,160,130,157.7596,Med,103,Lime,375
5,22,164,159,130,157.1726,Med,104,Lime,375
5,21.94,164,159,130,157.1726,Med,104,Lime,375
5,21.94,164,159,130,157.1726,Med,103,Lime,375
5,21.94,164,159,130,157.1726,Med,97,Lime,375
5,21.94,164,160,130,157.7596,Med,104,Lime,375
5,21.94,164,159,130,157.1726,Med,103,Lime,375
5,21.94,164,160,130,157.7596,Med,106,Lime,375
5,21.75,80,92,69,85.782,Dark,0,Lime,375
5,21.75,80,92,69,85.782,Dark,0,Lime,375
5,21.75,80,92,69,85.782,Dark,0,Lime,375
5,21.75,80,92,69,85.782,Dark,0,Lime,375
5,21.75,80,92,69,85.782,Dark,0,Lime,375
5,21.75,80,92,69,85.782,Dark,1,Lime,375
5,21.75,80,92,69,85.782,Dark,0,Lime,375
5,21.75,80,92,69,85.782,Dark,0,Lime,375
5,21.75,80,92,69,85.782,Dark,0,Lime,375
5,21.75,80,92,69,85.782,Dark,0,Lime,375
5,21.75,80,92,69,85.782,Dark,0,Lime,375
5,21.75,80,92,69,85.782,Dark,0,Lime,375
5,21.75,80,92,69,85.782,Dark,0,Lime,375
5,21.75,80,92,69,85.782,Dark,0,Lime,375
5,21.75,80,92,69,85.782,Dark,0,Lime,375
5,21.75,80,92,69,85.782,Dark,0,Lime,375
5,21.75,80,92,69,85.782,Dark,0,Lime,375
5,21.75,80,92,69,85.782,Dark,0,Lime,375
5,21.75,80,92,69,85.782,Dark,0,Lime,375
5,21.75,80,92,69,85.782,Dark,0,Lime,375
5,21.75,80,92,69,85.782,Dark,0,Lime,375
5,21.69,80,92,69,85.782,Dark,0,Lime,375
5,21.69,80,92,69,85.782,Dark,0,Lime,375
5,21.69,80,92,69,85.782,Dark,0,Lime,375
5,21.69,80,92,69,85.782,Dark,0,Lime,375
5,21.69,80,92,69,85.782,Dark,0,Lime,375
5,21.69,80,92,69,85.782,Dark,0,Lime,375
5,21.75,80,92,69,85.782,Dark,0,Lime,375
5,21.75,80,92,69,85.782,Dark,0,Lime,375
5,21.75,80,92,69,85.782,Dark,0,Lime,375
5,21.75,80,92,69,85.782,Dark,0,Lime,375
5,21.75,80,92,69,85.782,Dark,0,Lime,375
5,21.75,80,92,69,85.782,Dark,0,Lime,375
5,21.69,80,92,69,85.782,Dark,0,Lime,375
5,21.69,80,92,69,85.782,Dark,0,Lime,375
5,21.69,80,92,69,85.782,Dark,0,Lime,375
5,21.75,80,92,69,85.782,Dark,0,Lime,375
5,21.75,80,92,69,85.782,Dark,0,Lime,375
5,21.75,80,92,69,85.782,Dark,0,Lime,375
5,21.69,80,92,69,85.782,Dark,0,Lime,375
5,21.69,80,92,69,85.782,Dark,0,Lime,375
5,21.69,80,92,69,85.782,Dark,0,Lime,375
5,21.69,80,92,69,85.782,Dark,0,Lime,375
5,21.69,80,92,69,85.782,Dark,2,Lime,375
5,21.69,80,92,69,85.782,Dark,0,Lime,375
5,21.69,80,92,69,85.782,Dark,0,Lime,375
5,21.69,80,92,69,85.782,Dark,0,Lime,375
5,21.69,80,92,69,85.782,Dark,0,Lime,375
5,21.69,80,92,69,85.782,Dark,0,Lime,375
5,21.69,80,92,69,85.782,Dark,0,Lime,375
5,21.69,80,92,69,85.782,Dark,0,Lime,375
5,21.69,80,92,69,85.782,Dark,0,Lime,375
5,21.69,80,92,69,85.782,Dark,1,Lime,375
5,21.69,80,92,69,85.782,Dark,0,Lime,375
5,21.69,80,92,69,85.782,Dark,0,Lime,375
5,21.69,80,92,69,85.782,Dark,0,Lime,375
5,21.69,80,92,69,85.782,Dark,0,Lime,375
5,21.69,80,92,69,85.782,Dark,0,Lime,375
5,21.69,80,92,69,85.782,Dark,0,Lime,375
5,21.69,80,92,69,85.782,Dark,0,Lime,375
